cost_type,cost,gene
sul-abs,0.14859853662589,YBL061C
sul-rel,6.1858585149213e-05,YBL061C
none-wei,131.27916465958,YBL063W
car-abs,4.8083942536288,YBL063W
car-rel,0.0096959962479449,YBL063W
nit-abs,7.0321005356815,YBL063W
nit-rel,0.013518814080478,YBL063W
phos-abs,-2.9950524610329e-05,YBL063W
phos-rel,-3.0065763680136e-08,YBL063W
sul-abs,0.15131257119724,YBL063W
sul-rel,4.8622515652418e-05,YBL063W
none-wei,131.06112890134,YBL064C
car-abs,5.0281702937751,YBL064C
car-rel,0.010264075639072,YBL064C
nit-abs,6.7895335383799,YBL064C
nit-rel,0.014136683761291,YBL064C
phos-abs,-1.9465519248833e-05,YBL064C
phos-rel,-2.1054118541391e-08,YBL064C
sul-abs,0.10733506930159,YBL064C
sul-rel,2.6163667400199e-05,YBL064C
none-wei,130.71130492026,YBL069W
car-abs,5.0397459435296,YBL069W
car-rel,0.010103965352077,YBL069W
nit-abs,6.6184606196441,YBL069W
nit-rel,0.013648549468804,YBL069W
phos-abs,-2.5221189459233e-05,YBL069W
phos-rel,-2.8546399508403e-08,YBL069W
sul-abs,0.17751808164726,YBL069W
sul-rel,6.3008227479849e-05,YBL069W
none-wei,134.460408755,YBL074C
car-abs,5.0984187272831,YBL074C
car-rel,0.0095241139274144,YBL074C
nit-abs,6.667741230021,YBL074C
nit-rel,0.01268449680973,YBL074C
phos-abs,-2.164882444177e-05,YBL074C
phos-rel,-3.6940121205303e-08,YBL074C
sul-abs,0.26496596798552,YBL074C
sul-rel,0.00010976941185836,YBL074C
none-wei,126.47864644805,YBL075C
car-abs,4.552090235283,YBL075C
car-rel,0.010031670440871,YBL075C
nit-abs,6.6301693594529,YBL075C
nit-rel,0.014738208041587,YBL075C
phos-abs,-1.0692823720611e-05,YBL075C
phos-rel,-3.5990104578047e-08,YBL075C
sul-abs,0.084355608391887,YBL075C
sul-rel,3.5997102407717e-05,YBL075C
none-wei,132.79964311087,YBL076C
car-abs,5.1274659038702,YBL076C
car-rel,0.010437304318345,YBL076C
nit-abs,6.6990707903656,YBL076C
nit-rel,0.014008377240099,YBL076C
phos-abs,-1.8939014859578e-05,YBL076C
phos-rel,-3.4956565811449e-08,YBL076C
sul-abs,0.12668565581061,YBL076C
sul-rel,4.5085553350684e-05,YBL076C
none-wei,134.29311651246,YBL078C
car-abs,5.2498187713134,YBL078C
car-rel,0.010893571724852,YBL078C
nit-abs,6.8217817371727,YBL078C
nit-rel,0.014774307846659,YBL078C
phos-abs,-1.6230844321243e-05,YBL078C
phos-rel,-3.2116113567241e-08,YBL078C
sul-abs,0.17094379827206,YBL078C
sul-rel,6.781590054157e-05,YBL078C
none-wei,129.12597056332,YBL086C
car-abs,4.7170608216881,YBL086C
car-rel,0.0093323766103643,YBL086C
nit-abs,6.957183269354,YBL086C
nit-rel,0.013575976968342,YBL086C
phos-abs,-1.4684818899766e-05,YBL086C
phos-rel,-2.5867104847452e-08,YBL086C
sul-abs,0.086013789050516,YBL086C
sul-rel,3.2998044159075e-05,YBL086C
none-wei,133.53594953462,YBL090W
car-abs,5.0126333667734,YBL090W
car-rel,0.010025378023301,YBL090W
nit-abs,7.8484768598093,YBL090W
nit-rel,0.015456043984899,YBL090W
phos-abs,-1.1705997329175e-05,YBL090W
phos-rel,-2.7715892469971e-08,YBL090W
sul-abs,0.29003581753109,YBL090W
sul-rel,0.00013474856546327,YBL090W
none-wei,130.93464363442,YBL091C
car-abs,4.8719916895846,YBL091C
car-rel,0.010106577234887,YBL091C
nit-abs,6.9688274718803,YBL091C
nit-rel,0.014520918643224,YBL091C
phos-abs,-2.6998794014228e-05,YBL091C
phos-rel,-4.2801892119787e-08,YBL091C
sul-abs,0.16627473885867,YBL091C
sul-rel,6.3342719310328e-05,YBL091C
none-wei,130.79478362929,YBL095W
car-abs,5.0841971846436,YBL095W
car-rel,0.010390461710456,YBL095W
nit-abs,6.8528460057801,YBL095W
nit-rel,0.014079467468737,YBL095W
phos-abs,-2.9571482451388e-05,YBL095W
phos-rel,-2.7067446207443e-08,YBL095W
sul-abs,0.20171040972748,YBL095W
sul-rel,6.8946948339133e-05,YBL095W
none-wei,131.60858830684,YBL098W
car-abs,5.0417193700286,YBL098W
car-rel,0.010179324738609,YBL098W
nit-abs,6.9195525245506,YBL098W
nit-rel,0.014174742748589,YBL098W
phos-abs,-2.8599684219014e-05,YBL098W
phos-rel,-2.7450751170648e-08,YBL098W
sul-abs,0.2546922071084,YBL098W
sul-rel,9.6693635744859e-05,YBL098W
none-wei,126.82784571961,YBL099W
car-abs,4.7350433577586,YBL099W
car-rel,0.010503813930078,YBL099W
nit-abs,6.7517073702638,YBL099W
nit-rel,0.014819432404175,YBL099W
phos-abs,-1.1357183505885e-05,YBL099W
phos-rel,-2.3469551747088e-08,YBL099W
sul-abs,0.075721005480639,YBL099W
sul-rel,2.4879701694944e-05,YBL099W
none-wei,128.53552185436,YBL101C
car-abs,4.6675307685411,YBL101C
car-rel,0.0094051867268499,YBL101C
nit-abs,6.8433068489439,YBL101C
nit-rel,0.013561065819609,YBL101C
phos-abs,-2.2875783316792e-05,YBL101C
phos-rel,-3.5094698019809e-08,YBL101C
sul-abs,0.1116857734374,YBL101C
sul-rel,4.0795583450996e-05,YBL101C
none-wei,130.87903807884,YBL102W
car-abs,5.1171611652818,YBL102W
car-rel,0.0098351852177794,YBL102W
nit-abs,6.5830219379691,YBL102W
nit-rel,0.013094384714333,YBL102W
phos-abs,-1.9244030399509e-05,YBL102W
phos-rel,4.5713145021269e-09,YBL102W
sul-abs,0.2642074685373,YBL102W
sul-rel,8.5686922847514e-05,YBL102W
none-wei,129.66966942995,YBL103C
car-abs,4.6884232521548,YBL103C
car-rel,0.0092128778734999,YBL103C
nit-abs,6.9997939994796,YBL103C
nit-rel,0.013409802431927,YBL103C
phos-abs,-1.0017094930736e-05,YBL103C
phos-rel,-3.6319440911549e-08,YBL103C
sul-abs,0.13670567676123,YBL103C
sul-rel,6.9306197791773e-05,YBL103C
none-wei,132.14831073009,YBL105C
car-abs,4.9361000704206,YBL105C
car-rel,0.0098117608434402,YBL105C
nit-abs,7.0338788960521,YBL105C
nit-rel,0.013915235127401,YBL105C
phos-abs,-3.4415488381218e-05,YBL105C
phos-rel,-2.7037572555012e-08,YBL105C
sul-abs,0.21180073526123,YBL105C
sul-rel,6.3311976038265e-05,YBL105C
none-wei,128.39324022803,YBL106C
car-abs,4.8252989211885,YBL106C
car-rel,0.0097163310568402,YBL106C
nit-abs,6.6062410548182,YBL106C
nit-rel,0.013440388240615,YBL106C
phos-abs,-2.2689985640352e-05,YBL106C
phos-rel,-2.0701207524331e-08,YBL106C
sul-abs,0.17322023767023,YBL106C
sul-rel,6.0578039288087e-05,YBL106C
none-wei,131.98198881349,YBR002C
car-abs,5.0359594767744,YBR002C
car-rel,0.010483773721551,YBR002C
nit-abs,6.9907246869761,YBR002C
nit-rel,0.014588904691924,YBR002C
phos-abs,-3.8477683126019e-05,YBR002C
phos-rel,-4.2024585982842e-08,YBR002C
sul-abs,0.2036024493684,YBR002C
sul-rel,6.7401139859784e-05,YBR002C
none-wei,129.22052845542,YBR003W
car-abs,4.8710338827419,YBR003W
car-rel,0.010415516815633,YBR003W
nit-abs,6.9581932860247,YBR003W
nit-rel,0.014575014049426,YBR003W
phos-abs,-2.7146875901792e-05,YBR003W
phos-rel,-3.1788883975699e-08,YBR003W
sul-abs,0.12957320776981,YBR003W
sul-rel,4.2378153094251e-05,YBR003W
none-wei,135.44231131115,YBR004C
car-abs,5.6095982663351,YBR004C
car-rel,0.010247051201795,YBR004C
nit-abs,6.4959189908334,YBR004C
nit-rel,0.012314074694805,YBR004C
phos-abs,-1.7667268258092e-05,YBR004C
phos-rel,6.8741385265575e-09,YBR004C
sul-abs,0.1659183623012,YBR004C
sul-rel,4.0659275754674e-05,YBR004C
none-wei,131.44576926075,YBR005W
car-abs,4.9184949023063,YBR005W
car-rel,0.0091908288487789,YBR005W
nit-abs,7.2579678481733,YBR005W
nit-rel,0.013849034352324,YBR005W
phos-abs,-2.884147663778e-05,YBR005W
phos-rel,-2.6192791770677e-08,YBR005W
sul-abs,0.14955846821921,YBR005W
sul-rel,3.892131714794e-05,YBR005W
none-wei,131.35573938474,YBR015C
car-abs,5.0288456854338,YBR015C
car-rel,0.010397855170607,YBR015C
nit-abs,6.4782834796368,YBR015C
nit-rel,0.01384813008361,YBR015C
phos-abs,-2.6123207614627e-05,YBR015C
phos-rel,-3.1454739055307e-08,YBR015C
sul-abs,0.14557600731968,YBR015C
sul-rel,4.8201859731595e-05,YBR015C
none-wei,131.68635724681,YBR016W
car-abs,4.6952675830486,YBR016W
car-rel,0.006923471773296,YBR016W
nit-abs,7.2296739474748,YBR016W
nit-rel,0.011088590776817,YBR016W
phos-abs,-1.993121499476e-05,YBR016W
phos-rel,3.9235425454237e-08,YBR016W
sul-abs,0.32162494008286,YBR016W
sul-rel,7.7583586052429e-05,YBR016W
none-wei,130.87049469725,YBR017C
car-abs,4.9469242866462,YBR017C
car-rel,0.0099889006702811,YBR017C
nit-abs,6.4139148797252,YBR017C
nit-rel,0.012980344024273,YBR017C
phos-abs,-3.4678693632855e-05,YBR017C
phos-rel,-3.3485027810379e-08,YBR017C
sul-abs,0.2405333786821,YBR017C
sul-rel,8.2310572663982e-05,YBR017C
none-wei,133.53597920319,YBR018C
car-abs,5.1635177506775,YBR018C
car-rel,0.0098874176924926,YBR018C
nit-abs,7.0526177140533,YBR018C
nit-rel,0.013523568763605,YBR018C
phos-abs,-2.950875100076e-05,YBR018C
phos-rel,-2.5366621229768e-08,YBR018C
sul-abs,0.17494175288783,YBR018C
sul-rel,5.2540443914233e-05,YBR018C
none-wei,129.89260718,YBR019C
car-abs,4.9013827247852,YBR019C
car-rel,0.0098974949289553,YBR019C
nit-abs,6.6759663931119,YBR019C
nit-rel,0.013720275713083,YBR019C
phos-abs,-2.7469749196087e-05,YBR019C
phos-rel,-2.9687727110222e-08,YBR019C
sul-abs,0.11981713438489,YBR019C
sul-rel,3.2203158941639e-05,YBR019C
none-wei,128.01841114507,YBR020W
car-abs,4.822744626439,YBR020W
car-rel,0.010049542980568,YBR020W
nit-abs,6.4431341868458,YBR020W
nit-rel,0.013771304315565,YBR020W
phos-abs,-5.2866947605639e-05,YBR020W
phos-rel,-3.3261816538545e-08,YBR020W
sul-abs,0.22974777440006,YBR020W
sul-rel,5.8004572489243e-05,YBR020W
none-wei,131.10158694299,YBR021W
car-abs,5.2058483701182,YBR021W
car-rel,0.0095367475521661,YBR021W
nit-abs,6.4346505733086,YBR021W
nit-rel,0.012583458094341,YBR021W
phos-abs,-3.842349841949e-05,YBR021W
phos-rel,-1.5499178355047e-08,YBR021W
sul-abs,0.24368105235562,YBR021W
sul-rel,6.6765770582291e-05,YBR021W
none-wei,129.93930226127,YBR022W
car-abs,4.9475303767091,YBR022W
car-rel,0.0097806282633505,YBR022W
nit-abs,6.4926444851072,YBR022W
nit-rel,0.013145359616798,YBR022W
phos-abs,-6.730035232396e-05,YBR022W
phos-rel,-3.2469826764842e-08,YBR022W
sul-abs,0.25425561093627,YBR022W
sul-rel,5.4148032080953e-05,YBR022W
none-wei,134.41195009555,YBR024W
car-abs,5.2000189805744,YBR024W
car-rel,0.010298135742991,YBR024W
nit-abs,7.0474748674817,YBR024W
nit-rel,0.014248745799439,YBR024W
phos-abs,-4.0834149477561e-05,YBR024W
phos-rel,-2.7882289681963e-08,YBR024W
sul-abs,0.14008526606567,YBR024W
sul-rel,2.0597842076727e-05,YBR024W
none-wei,130.01020462501,YBR025C
car-abs,4.9216513222244,YBR025C
car-rel,0.01069044837844,YBR025C
nit-abs,6.7319727694323,YBR025C
nit-rel,0.014794726507693,YBR025C
phos-abs,-3.0411166760714e-05,YBR025C
phos-rel,-3.8776296763481e-08,YBR025C
sul-abs,0.16325220100976,YBR025C
sul-rel,5.2926343695099e-05,YBR025C
none-wei,128.40170844229,YBR026C
car-abs,4.7775556793338,YBR026C
car-rel,0.0099869417106292,YBR026C
nit-abs,6.5681805598108,YBR026C
nit-rel,0.013863917135811,YBR026C
phos-abs,-9.9412948986212e-06,YBR026C
phos-rel,-2.5005739937169e-08,YBR026C
sul-abs,0.10186378971599,YBR026C
sul-rel,4.0033745151617e-05,YBR026C
none-wei,131.61236323261,YBR028C
car-abs,4.9670886590766,YBR028C
car-rel,0.0099812852489573,YBR028C
nit-abs,6.801889076631,YBR028C
nit-rel,0.013701090093517,YBR028C
phos-abs,-2.6318962881995e-05,YBR028C
phos-rel,-3.2661934744219e-08,YBR028C
sul-abs,0.15744733355393,YBR028C
sul-rel,5.6659507774944e-05,YBR028C
none-wei,131.10082429778,YBR029C
car-abs,5.2494491245028,YBR029C
car-rel,0.01039528606793,YBR029C
nit-abs,6.3005728024062,YBR029C
nit-rel,0.012894703233137,YBR029C
phos-abs,-3.930717030545e-05,YBR029C
phos-rel,-4.1187405296151e-09,YBR029C
sul-abs,0.20061735223827,YBR029C
sul-rel,4.3929451258519e-05,YBR029C
none-wei,132.37668357498,YBR034C
car-abs,5.0662436612036,YBR034C
car-rel,0.010052888556156,YBR034C
nit-abs,6.610928471061,YBR034C
nit-rel,0.013403702748658,YBR034C
phos-abs,-2.2965417571512e-05,YBR034C
phos-rel,-3.8032533566296e-08,YBR034C
sul-abs,0.1926091688569,YBR034C
sul-rel,7.8636574810834e-05,YBR034C
none-wei,135.68172324331,YBR035C
car-abs,5.1959094347661,YBR035C
car-rel,0.010192870847133,YBR035C
nit-abs,7.4337951739629,YBR035C
nit-rel,0.014747214075326,YBR035C
phos-abs,-5.3777090622469e-06,YBR035C
phos-rel,-3.1796779361539e-08,YBR035C
sul-abs,0.043860611347079,YBR035C
sul-rel,1.2561095747568e-05,YBR035C
none-wei,128.66470478337,YBR036C
car-abs,4.9810048969781,YBR036C
car-rel,0.0097647799187476,YBR036C
nit-abs,6.2590767406836,YBR036C
nit-rel,0.012606376174074,YBR036C
phos-abs,-2.3023623696218e-05,YBR036C
phos-rel,-9.6151832458095e-09,YBR036C
sul-abs,0.26362378168859,YBR036C
sul-rel,9.6002681485928e-05,YBR036C
none-wei,130.43708549378,YBR037C
car-abs,5.0161168643406,YBR037C
car-rel,0.010252007843542,YBR037C
nit-abs,6.7674430287074,YBR037C
nit-rel,0.014173753785398,YBR037C
phos-abs,-2.6958879067161e-05,YBR037C
phos-rel,-2.1593861015527e-08,YBR037C
sul-abs,0.15118635989312,YBR037C
sul-rel,4.1891057818902e-05,YBR037C
none-wei,132.02856755553,YBR038W
car-abs,5.09199629149,YBR038W
car-rel,0.0098227700759576,YBR038W
nit-abs,6.8270415928354,YBR038W
nit-rel,0.013496569435704,YBR038W
phos-abs,-1.8911691801646e-05,YBR038W
phos-rel,-2.0027835035405e-08,YBR038W
sul-abs,0.18884870937467,YBR038W
sul-rel,6.8290950302153e-05,YBR038W
none-wei,128.44140490075,YBR039W
car-abs,4.7466221430677,YBR039W
car-rel,0.010107174730587,YBR039W
nit-abs,6.7620477845048,YBR039W
nit-rel,0.014523010447335,YBR039W
phos-abs,-1.3524888088107e-05,YBR039W
phos-rel,-2.6212873564494e-08,YBR039W
sul-abs,0.20900658920654,YBR039W
sul-rel,9.1780737344088e-05,YBR039W
none-wei,131.4174992488,YBR040W
car-abs,5.2006267735791,YBR040W
car-rel,0.010044907362988,YBR040W
nit-abs,6.3883715744401,YBR040W
nit-rel,0.012557961254997,YBR040W
phos-abs,-1.8338968479206e-05,YBR040W
phos-rel,-7.5815350589881e-09,YBR040W
sul-abs,0.22896648784052,YBR040W
sul-rel,8.6582071581245e-05,YBR040W
none-wei,132.80352836743,YBR042C
car-abs,5.2727589541509,YBR042C
car-rel,0.010443278496448,YBR042C
nit-abs,6.7150132733778,YBR042C
nit-rel,0.013552879517764,YBR042C
phos-abs,-1.2974423436014e-05,YBR042C
phos-rel,-1.6178014149991e-08,YBR042C
sul-abs,0.10055017776318,YBR042C
sul-rel,3.2046702643846e-05,YBR042C
none-wei,130.26005264083,YBR043C
car-abs,4.973639680097,YBR043C
car-rel,0.0098424228354315,YBR043C
nit-abs,6.6432087071921,YBR043C
nit-rel,0.013475873949735,YBR043C
phos-abs,-8.0673245058624e-06,YBR043C
phos-rel,-1.8509664763659e-08,YBR043C
sul-abs,0.16505703567004,YBR043C
sul-rel,6.83836233394e-05,YBR043C
none-wei,131.31636330969,YBR044C
car-abs,4.9830264152657,YBR044C
car-rel,0.010133811972595,YBR044C
nit-abs,6.9772762611482,YBR044C
nit-rel,0.013993682881332,YBR044C
phos-abs,-4.3760731415234e-05,YBR044C
phos-rel,-2.3478264139852e-08,YBR044C
sul-abs,0.20545745905467,YBR044C
sul-rel,5.4483983016692e-05,YBR044C
none-wei,132.34090304411,YBR045C
car-abs,4.830293052777,YBR045C
car-rel,0.009761490973189,YBR045C
nit-abs,7.0855177065862,YBR045C
nit-rel,0.014135934520917,YBR045C
phos-abs,-3.6374409060202e-05,YBR045C
phos-rel,-4.4275393209678e-08,YBR045C
sul-abs,0.13038760672082,YBR045C
sul-rel,3.5049474748872e-05,YBR045C
none-wei,129.99983713393,YBR046C
car-abs,4.9775687689597,YBR046C
car-rel,0.010362313072009,YBR046C
nit-abs,6.5315926067907,YBR046C
nit-rel,0.01416260851535,YBR046C
phos-abs,-2.7947053392598e-05,YBR046C
phos-rel,-2.48358821158e-08,YBR046C
sul-abs,0.12621270169024,YBR046C
sul-rel,2.959573811421e-05,YBR046C
none-wei,135.17158473424,YBR047W
car-abs,5.2921928106036,YBR047W
car-rel,0.010832589433662,YBR047W
nit-abs,7.0466533034188,YBR047W
nit-rel,0.014249597717343,YBR047W
phos-abs,-1.7715572960567e-05,YBR047W
phos-rel,-3.4907634485849e-08,YBR047W
sul-abs,0.12541417140081,YBR047W
sul-rel,5.0980022398185e-05,YBR047W
none-wei,131.98450235711,YBR049C
car-abs,4.6710238752969,YBR049C
car-rel,0.0091254712109428,YBR049C
nit-abs,7.5451024817737,YBR049C
nit-rel,0.014229056105946,YBR049C
phos-abs,-3.7808348510457e-05,YBR049C
phos-rel,-5.1853962024965e-08,YBR049C
sul-abs,0.16156758831717,YBR049C
sul-rel,5.4739655090146e-05,YBR049C
none-wei,131.7600743028,YBR050C
car-abs,4.8542914224453,YBR050C
car-rel,0.0096970646756019,YBR050C
nit-abs,7.1529789010032,YBR050C
nit-rel,0.014116642717081,YBR050C
phos-abs,-4.2915629153882e-05,YBR050C
phos-rel,-4.0044274566661e-08,YBR050C
sul-abs,0.1574671538074,YBR050C
sul-rel,4.0634076259401e-05,YBR050C
none-wei,126.89828827483,YBR052C
car-abs,4.7453395218646,YBR052C
car-rel,0.0098215392542456,YBR052C
nit-abs,6.3590852547596,YBR052C
nit-rel,0.013897315748681,YBR052C
phos-abs,-2.8226137584748e-05,YBR052C
phos-rel,-3.9429505015406e-08,YBR052C
sul-abs,0.15377551026331,YBR052C
sul-rel,5.1941492749791e-05,YBR052C
none-wei,130.78714387776,YBR053C
car-abs,4.9993461606889,YBR053C
car-rel,0.0097793284133753,YBR053C
nit-abs,6.4915967626945,YBR053C
nit-rel,0.012938721303167,YBR053C
phos-abs,-5.2696806889923e-05,YBR053C
phos-rel,-3.7609433456431e-08,YBR053C
sul-abs,0.19228533004836,YBR053C
sul-rel,4.0489327949589e-05,YBR053C
none-wei,130.36746085347,YBR054W
car-abs,5.1757070790166,YBR054W
car-rel,0.010297135892999,YBR054W
nit-abs,6.3703085028607,YBR054W
nit-rel,0.013546682952353,YBR054W
phos-abs,-1.7705827680974e-05,YBR054W
phos-rel,-1.2800005098358e-08,YBR054W
sul-abs,0.23680019421948,YBR054W
sul-rel,8.8092292533386e-05,YBR054W
none-wei,133.6084405743,YBR056W
car-abs,5.1876325407428,YBR056W
car-rel,0.0098890883136102,YBR056W
nit-abs,6.8888493850084,YBR056W
nit-rel,0.013753474049039,YBR056W
phos-abs,-1.5457109553157e-05,YBR056W
phos-rel,-3.5359667086115e-08,YBR056W
sul-abs,0.12207455785883,YBR056W
sul-rel,4.4276736882532e-05,YBR056W
none-wei,131.28541647421,YBR057C
car-abs,4.7618465752215,YBR057C
car-rel,0.0093044073125851,YBR057C
nit-abs,6.9674988360018,YBR057C
nit-rel,0.013291686996692,YBR057C
phos-abs,-1.072620222429e-05,YBR057C
phos-rel,-3.5382906941021e-08,YBR057C
sul-abs,0.26973925395809,YBR057C
sul-rel,0.00013318291611256,YBR057C
none-wei,132.34912140089,YBR060C
car-abs,4.9862316581938,YBR060C
car-rel,0.0099624621255575,YBR060C
nit-abs,6.9928690339056,YBR060C
nit-rel,0.013885204228428,YBR060C
phos-abs,-7.9713856928663e-06,YBR060C
phos-rel,-2.1509202207895e-08,YBR060C
sul-abs,0.16726820257143,YBR060C
sul-rel,7.4148667751482e-05,YBR060C
none-wei,129.88831132458,YBR061C
car-abs,4.8722308816448,YBR061C
car-rel,0.010035335224107,YBR061C
nit-abs,6.7542214732016,YBR061C
nit-rel,0.014009103864232,YBR061C
phos-abs,-4.4611157464979e-05,YBR061C
phos-rel,-2.7568126849263e-08,YBR061C
sul-abs,0.20445011330082,YBR061C
sul-rel,4.9052426851044e-05,YBR061C
none-wei,131.84717842871,YBR063C
car-abs,4.9672628822725,YBR063C
car-rel,0.009979174912882,YBR063C
nit-abs,6.7785204657758,YBR063C
nit-rel,0.013585491398812,YBR063C
phos-abs,-2.7435707835156e-05,YBR063C
phos-rel,-3.3863503967401e-08,YBR063C
sul-abs,0.18416112700765,YBR063C
sul-rel,6.7679676247711e-05,YBR063C
none-wei,130.33279454479,YBR065C
car-abs,4.9058313784534,YBR065C
car-rel,0.010216830394626,YBR065C
nit-abs,6.9810321494325,YBR065C
nit-rel,0.014308651506244,YBR065C
phos-abs,-5.3799021354859e-05,YBR065C
phos-rel,-2.8292993477211e-08,YBR065C
sul-abs,0.21983123025834,YBR065C
sul-rel,5.1032901752928e-05,YBR065C
none-wei,131.89543682445,YBR066C
car-abs,4.9359780799259,YBR066C
car-rel,0.0092836521994534,YBR066C
nit-abs,7.5117695786736,YBR066C
nit-rel,0.013946431333236,YBR066C
phos-abs,-6.9612594493471e-05,YBR066C
phos-rel,-2.2306514569939e-08,YBR066C
sul-abs,0.30563438770105,YBR066C
sul-rel,7.7464435483814e-05,YBR066C
none-wei,113.49127134435,YBR067C
car-abs,3.6989337481704,YBR067C
car-rel,0.009004847181267,YBR067C
nit-abs,5.5347118246789,YBR067C
nit-rel,0.014162130914081,YBR067C
phos-abs,-1.0544660878063e-05,YBR067C
phos-rel,-4.056564693382e-08,YBR067C
sul-abs,0.033569317971665,YBR067C
sul-rel,1.7016205357701e-05,YBR067C
none-wei,128.81485002524,YBR069C
car-abs,4.9964008432876,YBR069C
car-rel,0.0098414714416336,YBR069C
nit-abs,6.424190735127,YBR069C
nit-rel,0.013107338158529,YBR069C
phos-abs,-3.7965676584767e-05,YBR069C
phos-rel,-1.9229182459759e-08,YBR069C
sul-abs,0.22322450942992,YBR069C
sul-rel,6.2696966177487e-05,YBR069C
none-wei,132.54062640182,YBR070C
car-abs,5.2605684060391,YBR070C
car-rel,0.010423548932271,YBR070C
nit-abs,6.7342408595046,YBR070C
nit-rel,0.013464691721724,YBR070C
phos-abs,-2.9973762649646e-05,YBR070C
phos-rel,-1.1815726240246e-08,YBR070C
sul-abs,0.22379789084567,YBR070C
sul-rel,6.862892619362e-05,YBR070C
none-wei,129.51327543303,YBR071W
car-abs,4.635868859403,YBR071W
car-rel,0.00960745847021,YBR071W
nit-abs,6.8518500574318,YBR071W
nit-rel,0.013880474363512,YBR071W
phos-abs,-1.8623696607505e-05,YBR071W
phos-rel,-3.5674210808156e-08,YBR071W
sul-abs,0.18144672624716,YBR071W
sul-rel,8.1637954469488e-05,YBR071W
none-wei,129.2990222824,YBR072W
car-abs,4.8239492049841,YBR072W
car-rel,0.010272624945947,YBR072W
nit-abs,6.7008483677267,YBR072W
nit-rel,0.014405400849113,YBR072W
phos-abs,-1.1954749439933e-05,YBR072W
phos-rel,-4.4786025034966e-08,YBR072W
sul-abs,0.023362389175988,YBR072W
sul-rel,1.1838242973416e-05,YBR072W
none-wei,130.82639243778,YBR087W
car-abs,4.9514839588586,YBR087W
car-rel,0.010367338887632,YBR087W
nit-abs,6.8571236429915,YBR087W
nit-rel,0.013991494086245,YBR087W
phos-abs,-5.1820155170834e-05,YBR087W
phos-rel,-3.5703754490107e-08,YBR087W
sul-abs,0.26504271301283,YBR087W
sul-rel,8.1335362234959e-05,YBR087W
none-wei,130.03294493801,YBR088C
car-abs,4.8618849977966,YBR088C
car-rel,0.010613374417474,YBR088C
nit-abs,6.1825929538224,YBR088C
nit-rel,0.013722648351839,YBR088C
phos-abs,-3.1157553470014e-05,YBR088C
phos-rel,-3.8777521624397e-08,YBR088C
sul-abs,0.19380563360241,YBR088C
sul-rel,6.4063959814528e-05,YBR088C
none-wei,135.70664848659,YBR096W
car-abs,5.4237562345422,YBR096W
car-rel,0.010328775667585,YBR096W
nit-abs,6.4244639894237,YBR096W
nit-rel,0.012802294442309,YBR096W
phos-abs,-6.3219721124349e-05,YBR096W
phos-rel,-1.7151988859161e-08,YBR096W
sul-abs,0.29905898069215,YBR096W
sul-rel,6.7669768324353e-05,YBR096W
none-wei,130.32812194824,YBR101C
car-abs,4.884062106856,YBR101C
car-rel,0.010709756945966,YBR101C
nit-abs,6.5766381559701,YBR101C
nit-rel,0.014248566757607,YBR101C
phos-abs,-2.0709301894573e-05,YBR101C
phos-rel,-4.0665449126073e-08,YBR101C
sul-abs,0.16781326528455,YBR101C
sul-rel,6.9868634237595e-05,YBR101C
none-wei,132.02581791162,YBR102C
car-abs,4.8804467658439,YBR102C
car-rel,0.0099940112169528,YBR102C
nit-abs,7.1471948876957,YBR102C
nit-rel,0.014171990791713,YBR102C
phos-abs,-1.7800583846706e-05,YBR102C
phos-rel,-3.193363546134e-08,YBR102C
sul-abs,0.18433000416462,YBR102C
sul-rel,7.7525497205815e-05,YBR102C
none-wei,131.9345340361,YBR105C
car-abs,4.9788798399208,YBR105C
car-rel,0.0095065634498198,YBR105C
